BASIN,y1,y2,ychange,axis,lsr_ax,dist_cent_ax,sorensen_ax
BLK,2018,2021,3,HW,0.42267255720064767,0.34168399121730897,0.5662233754773153
BLK,2018,2021,3,SF,1.4066239903239266,0.37973352517451886,0.3410946760971372
BLK,2018,2021,3,TMA,1.5151967305967189,0.41418449147665615,0.3003786704614796
BLK,2018,2021,3,TDR,1.8666747698935304,0.4624695380692152,0.2457453212347466
BLK,2018,2021,3,sg_rich,1.4558048767769791,0.3923746678298511,0.29539355747276397
BLK,2018,2022,4,TT,2.104217622059998,0.5963166583502061,0.16909267089953903
BLK,2018,2022,4,HW,1.9219777432574252,0.746560264833383,0.19683423007457748
BLK,2018,2022,4,SF,1.97760593528634,0.7179896293541642,0.2071594145497862
BLK,2018,2022,4,TMA,2.352419350865454,0.8654957085830886,0.14767970187183416
BLK,2018,2022,4,TDR,3.0578105666151587,0.6830388722533899,0.08692830977117544
BLK,2018,2022,4,sg_rich,2.351368619710747,0.682597611132452,0.13673322145613195
BLK,2018,2023,5,TT,1.0488762161547074,1.0079149254252242,0.37701532261966114
BLK,2018,2023,5,HW,0.9347366081171002,1.0943281122712478,0.39485581298552447
BLK,2018,2023,5,SF,0.9343709058935148,0.9645184538202264,0.4594382480115981
BLK,2018,2023,5,TMA,0.4797051377965923,0.5289327063243959,0.5572312832650858
BLK,2018,2023,5,TDR,1.4983706134153376,1.03234382108808,0.32520412281443706
BLK,2018,2023,5,sg_rich,1.0456032627621923,0.9237835075519312,0.39506055812352725
BLK,2019,2021,2,TT,7.278269296851981,0.3256094945222073,0.001003495385062067
BLK,2019,2021,2,HW,6.938788336210381,0.3694696820271637,0.0015738199992160252
BLK,2019,2021,2,SF,1.2233403119896467,0.3738769725234335,0.395744064426781
BLK,2019,2021,2,TMA,7.159909785517605,0.21183168307587075,0.0013141128070719601
BLK,2019,2021,2,TDR,7.549154407859576,0.3844406975137615,9.209866319445779e-4
BLK,2019,2021,2,sg_rich,7.400507694513408,0.4017480059542952,0.0010990250772555143
BLK,2019,2022,3,TT,8.14104101267357,0.46138195147747485,5.824978150943902e-4
BLK,2019,2022,3,HW,8.43809352226716,0.6296630934904529,4.3283118423850374e-4
BLK,2019,2022,3,SF,1.79432225695206,0.5400092520246972,0.27286371409308224
BLK,2019,2022,3,TMA,7.997132405786339,0.6355326698555996,6.726256696171145e-4
BLK,2019,2022,3,TDR,8.740290204581203,0.6009956195239068,1.5998184799019788e-4
BLK,2019,2022,3,sg_rich,8.296071437447175,0.5647108335809664,4.988656580372765e-4
BLK,2019,2023,4,TT,7.085699606768279,1.1379829935782977,0.001553108244011816
BLK,2019,2023,4,HW,7.450852387126834,1.2438870307137544,5.806089074714341e-4
BLK,2019,2023,4,SF,0.7510872275592348,1.0887482671525666,0.48494953022878556
BLK,2019,2023,4,TMA,6.124418192717478,0.3175218306768793,0.0033973083835790916
BLK,2019,2023,4,TDR,7.180850251381384,1.0972543636344687,0.0010139223952676526
BLK,2019,2023,4,sg_rich,6.990306080498621,1.0860318112730254,0.0012648867450735855
BLK,2021,2022,1,TT,0.8627717158215884,0.2977797843002048,0.3850909770378786
BLK,2021,2022,1,HW,1.4993051860567777,0.41344635811268415,0.29549099500276227
BLK,2021,2022,1,SF,0.5709819449624133,0.41186273733045486,0.5296825400050457
BLK,2021,2022,1,TMA,0.8372226202687351,0.5015431260317228,0.39939435616878105
BLK,2021,2022,1,TDR,1.1911357967216283,0.316093671484304,0.3767736419132246
BLK,2021,2022,1,sg_rich,0.895563742933768,0.3449407844333752,0.3917494245509546
BLK,2021,2023,2,TT,-0.19256969008370198,0.8975154140529165,0.4831617396330746
BLK,2021,2023,2,HW,0.5120640509164527,0.9186619842886016,0.5151819296912009
BLK,2021,2023,2,SF,-0.47225308443041203,0.8428501672882142,0.47737659156313317
BLK,2021,2023,2,TMA,-1.0354915928001267,0.2853656373963093,0.42416690110161487
BLK,2021,2023,2,TDR,-0.36830415647819287,0.7875688012987546,0.4571779083759277
BLK,2021,2023,2,sg_rich,-0.4102016140147869,0.8016387339446621,0.4510294937694158
BLK,2022,2023,1,TT,-1.0553414059052906,0.7889262047869964,0.38268958576421724
BLK,2022,2023,1,HW,-0.987241135140325,0.9463474331814863,0.39916628445085617
BLK,2022,2023,1,SF,-1.0432350293928252,0.8312918088610693,0.41548089650449915
BLK,2022,2023,1,TMA,-1.8727142130688617,0.397178860915573,0.23174642327946887
BLK,2022,2023,1,TDR,-1.559439953199821,0.8026871650156624,0.2948868240782701
BLK,2022,2023,1,sg_rich,-1.3057653569485548,0.832449788157835,0.322614029437028
JON,2007,2008,1,TT,2.2676554359393375,1.1389433678771492,0.16333765270899395
JON,2007,2008,1,HW,1.6700951553080654,1.1039874206597613,0.2587819015385326
JON,2007,2008,1,SF,2.09373523721935,0.6022609337560672,0.18565836515468284
JON,2007,2008,1,TMA,2.143817193372493,1.2139421005876303,0.17043498626420894
JON,2007,2008,1,TDR,0.7001892425913537,0.996535712242451,0.5176925950870646
JON,2007,2008,1,sg_rich,2.5489277829790766,1.1635450681002772,0.13620020647706754
JON,2007,2009,2,TT,-0.6487573356851547,0.40715217115303015,0.4664606109444068
