BASIN,y1,y2,ychange,lsr,dist_cent,jaccard,sorensen,uniq_y1,uniq_y2
BLK,2014,2016,2,-0.6769326480221999,1.1601670961411141,0.10938571743950182,0.19720051505975322,0.8512937192184935,0.7073709580236995
BLK,2014,2017,3,0.2631108412311228,0.5628755513621794,0.1808253145249226,0.3062693732945138,0.6476415403791905,0.7291573114183222
BLK,2014,2018,4,0.30897092295139356,0.9558711392023428,0.21352678354674526,0.3519111179774306,0.5843889638071322,0.6948574969021065
BLK,2014,2019,5,-5.694671251697573,0.6390361473759308,0.0017049736274999082,0.0034041432804823627,0.9982922028582331,0.49230769230769234
BLK,2014,2021,7,1.943359117922598,0.88426257586949,0.09953861850506869,0.18105524777365486,0.2773935202038587,0.8965068250431164
BLK,2014,2022,8,3.0033728678410188,0.7886163008111555,0.04591245634450469,0.08779407122651565,0.07142857142857141,0.9539248186746364
BLK,2014,2023,9,1.4361529698320212,1.3859312460531759,0.13195528251996574,0.23314575152864006,0.393297649522923,0.855701316943785
BLK,2015,2016,1,-1.4968484771187716,0.6047539815467955,0.10474734414641211,0.18963131199441008,0.8839613319714056,0.4815871369294605
BLK,2015,2017,2,-0.5568049878654489,0.48702152295109274,0.11913190453534453,0.2129005598938889,0.8325497707353879,0.7077846132367975
BLK,2015,2018,3,-0.5109449061451782,0.48416003017728526,0.21095482887698092,0.3484107315094765,0.7212838818271519,0.5354177232042553
BLK,2015,2019,4,-6.514587080794144,0.3127828870845046,8.291932669530948e-4,0.0016570125502562603,0.9991702661539824,0.44
BLK,2015,2021,6,1.123443288826026,0.4684952290099313,0.160371200850024,0.276413617870807,0.43674843674843683,0.8168541067866637
BLK,2015,2022,7,2.183457038744447,0.7047218765689546,0.0834040084498521,0.15396658642455568,0.23964053919121317,0.9143444297683885
BLK,2015,2023,8,0.6162371407354496,1.1189030978062344,0.1854661663731081,0.31289997409295156,0.5538130381303813,0.7590713285820073
BLK,2016,2017,1,0.9400434892533227,0.8330311234599842,0.11752082067392136,0.21032417204191395,0.6256132197263103,0.8537604624214324
BLK,2016,2018,2,0.9859035709735934,0.3281420031457649,0.21980279566840863,0.3603907065124646,0.3368391918073623,0.7525734089745697
BLK,2016,2019,3,-5.017738603675373,0.5839980704454387,0.0019714861068916845,0.003935213994066422,0.9980193684696478,0.7007874015748031
BLK,2016,2021,5,2.6202917659447977,0.5077651472951601,0.0478696343064679,0.09136562934787285,0.3266475644699141,0.9509923158609991
BLK,2016,2022,6,3.6803055158632185,0.8390764398656723,0.019306086839078647,0.03788084283681231,0.22991071428571436,0.9805819907417412
BLK,2016,2023,7,2.113085617854221,1.0294989725081465,0.07383614233248013,0.13751845262369472,0.3623453962437013,0.9229302276889184
BLK,2017,2018,1,0.045860081720270646,0.7013640300622849,0.22597888917083908,0.3686505390377062,0.6226994601321112,0.6396117306897976
BLK,2017,2019,2,-5.957782092928696,0.5087716242827722,6.071853993499372e-4,0.0012136338979169031,0.9993916140406671,0.7647058823529412
BLK,2017,2021,4,1.680248276691475,0.8203937662161711,0.13082897765849733,0.23138596594755245,0.26339570274286767,0.8627502085070892
BLK,2017,2022,5,2.7402620266098956,0.9418146821492656,0.05159216580386776,0.09812200486379472,0.19093286835222326,0.9477719415838227
BLK,2017,2023,6,1.1730421286008983,1.4481401063251227,0.14638275817797985,0.25538199547005647,0.4596360509840411,0.8327983174673457
BLK,2018,2019,1,-6.0036421746489665,0.3341545976896921,0.001312174843405094,0.0026209105938621077,0.998686308218484,0.4680851063829787
BLK,2018,2021,3,1.6343881949712042,0.39541211882850724,0.14140122121136947,0.2477677762799313,0.24104756814537678,0.8519498735971436
BLK,2018,2022,4,2.694401944889625,0.7303354983977703,0.05347386634678604,0.10151911320253545,0.1981681931723564,0.9458099710499259
BLK,2018,2023,5,1.1271820468806277,0.9505637295205902,0.2043005700951471,0.3392850176580189,0.30668033487100627,0.7754026770157691
BLK,2019,2021,2,7.638030369620171,0.3764908704925323,2.1406556666131872e-4,4.2803950480348825e-4,0.5555555555555556,0.999785877137924
BLK,2019,2022,3,8.698044119538592,0.5932608401479212,1.669119517627068e-4,3.337681936247793e-4,0,0.9998330880482372
BLK,2019,2023,4,7.130824221529594,1.011873878716821,6.285105745511153e-4,0.0012562315942611522,0.2142857142857143,0.99937138167274
BLK,2021,2022,1,1.0600137499184206,0.3979456430018432,0.19604032741030047,0.32781558099261154,0.36298701298701297,0.7793061839364743
BLK,2021,2023,2,-0.5072061480905766,0.7383783490138088,0.244425104236457,0.3928321654784185,0.6853069407940232,0.47740650969529086
BLK,2022,2023,1,-1.567219898008997,0.7238494202583794,0.150203167300413,0.2611767582816654,0.8421677020202756,0.2434618495551361
JON,2007,2008,1,2.2686273745522336,1.1499169362071846,0.08164665357163996,0.15096732986144687,0.1948818897637796,0.916707241477227
JON,2007,2009,2,-0.6467692843755474,0.6900472972913441,0.24432012916763465,0.3926965793458122,0.7008172220322544,0.42875169869928165
JON,2007,2010,3,-1.338210471056634,0.7482043989679826,0.20123655847526503,0.335049007717007,0.7885313614458489,0.1938360147315371
JON,2007,2011,4,1.258726302053004,0.5418311650907017,0.13679249203499882,0.2406639610895448,0.4559870550161812,0.8454918662711951
JON,2007,2012,5,2.5730339650751994,1.1852982497385687,0.03813622359165482,0.0734705575723278,0.48182957393483705,0.9604616838470709
JON,2007,2013,6,2.1220315463999575,1.286427105988504,0.03779095385408789,0.07282960737659552,0.6595915098117742,0.9592231388527964
JON,2007,2014,7,-1.088740840983569,0.9891584206233428,0.21429041275000782,0.35294754944939993,0.7641180742726845,0.2993053458169738
JON,2007,2015,8,-1.5704233967621872,1.4890607042449273,0.0760810147048943,0.14140387882553407,0.91459508921763,0.5893147938673461
JON,2007,2016,9,3.9947253525278126,3.2144929845817054,0.00606307661170967,0.012053074509263031,0.6666666666666667,0.993862499112115
JON,2007,2017,10,4.6959328652298185,3.0593168037299776,0.0045698350390623544,0.009098093292607494,0.4973262032085562,0.9954094098941829
JON,2007,2018,11,3.287958035700088,3.279312003219972,0.00761377676562741,0.015112490402954041,0.7900262467191601,0.9921616801791553
JON,2007,2019,12,2.5533254706106985,3.3093544294699564,0.003940074762573649,0.007849222999700367,0.945645055664702,0.9957699656611808
JON,2007,2021,14,5.0753576697947445,4.108539570318869,1.5026560941735096e-4,3.00486066112856e-4,0.9758064516129032,0.999848818120614
JON,2007,2022,15,5.470382355320717,3.8894252411751316,6.828806475862562e-4,0.0013648292796701665,0.8372093023255814,0.9993147126522937
JON,2007,2023,16,3.1625170961359825,3.923568964426426,0.00806850017603247,0.016007841083465098,0.8028634361233481,0.9916573608589355
JON,2008,2009,1,-2.9153966589277807,1.5175722371031568,0.03800770591047387,0.07323203034824476,0.9614000363100629,0.2875939849624061
JON,2008,2010,2,-3.606837845608868,0.6361838251145828,0.02557102576005887,0.04986690364250098,0.9743899160222207,0.05628517823639771
JON,2008,2011,3,-1.0099010724992297,1.2621772649486143,0.21582669886419342,0.355028720895528,0.7578251439458253,0.33515024458420684
JON,2008,2012,4,0.3044065905229659,1.7021504846743174,0.13717473341580877,0.2412553311024907,0.7158229078887665,0.7904020824435852
JON,2008,2013,5,-0.1465958281522759,1.6951821891841208,0.1017228516426193,0.18466141732642666,0.827928524156188,0.8007608671559201
JON,2008,2014,6,-3.3573682155358027,2.056579507449669,0.02662012760294984,0.05185974224975511,0.9731670745675652,0.22953216374269
JON,2008,2015,7,-3.8390507713144206,2.4331221517287545,0.011356683470931576,0.02245831496748692,0.9885292582719686,0.4668246445497631
JON,2008,2016,8,1.726097977975579,3.7569907529143367,0.02330059224593687,0.04554007380137796,0.8492922564529559,0.9731774081954475
JON,2008,2017,9,2.427305490677585,3.584146843970842,0.0239471215797035,0.04677413720888021,0.7116768123962369,0.9745484526828246
JON,2008,2018,10,1.0193306611478543,3.7916977922785717,0.028776843835395492,0.05594380162778974,0.8945084745762713,0.9619348197219639
JON,2008,2019,11,0.2846980960584651,3.838185916482945,0.010699685273155068,0.02117282795089292,0.9753404240905087,0.9814500479522451
JON,2008,2021,13,2.806730295242511,4.195141421377263,0.0028918703125578467,0.005767063026757962,0.9493775933609958,0.9969422969342588
JON,2008,2022,14,3.201754980768483,3.8490850363715428,0.0073022893073357445,0.01449870487707739,0.8145933014354066,0.9924556661199384
JON,2008,2023,15,0.893889721583749,3.22012743511498,0.049465628807454816,0.09426822079664365,0.837640897187749,0.9335851388157694
JON,2009,2010,1,-0.6914411866810868,1.1158348206115873,0.26982046973800833,0.4249742009493329,0.6810879437472533,0.3632630838873509
JON,2009,2011,2,1.9054955864285512,0.6336055061644047,0.07059998311560556,0.1318886311022518,0.4907292954264524,0.924246539626488
JON,2009,2012,3,3.219803249450747,0.955357058578238,0.02360049426056945,0.04611270587089355,0.4,0.9760222478717748
JON,2009,2013,4,2.768800830775505,1.02400394054403,0.02351269831290873,0.045945103273590096,0.6108562691131498,0.9755862149767159
JON,2009,2014,5,-0.4419715566080219,0.7279829024488379,0.3168123782174538,0.48118074139964756,0.6047658577078958,0.3851059901850519
JON,2009,2015,6,-0.92365411238664,0.9877213887960993,0.09524355063352427,0.1739221391962223,0.8785096928560965,0.6940295295826968
JON,2009,2016,7,4.64149463690336,2.8767242979851138,0.003341794498592557,0.006661328207228877,0.6512820512820513,0.9966372173909707
JON,2009,2017,8,5.3427021496053655,2.629025891038327,0.002607695388868725,0.005201826000063387,0.4536082474226805,0.9973866470176416
JON,2009,2018,9,3.9347273200756354,2.8350462909609675,0.006238474483080469,0.012399594412816036,0.6766917293233083,0.9936789903738166
JON,2009,2019,10,3.200094754986246,2.804972083480415,0.006015675552318753,0.011959407191177317,0.8473091364205256,0.9937765736017629
